0.00990099 0.0842968 -0.0424263
0.019802 0.159715 -0.0940369
0.029703 0.227091 -0.15841
0.039604 0.287183 -0.241643
0.049505 0.340678 -0.35547
0.0594059 0.388198 -0.527463
0.0693069 0.430306 -0.855547
0.0792079 0.467511 -1.49148
0.0891089 0.500278 -0.658454
0.0990099 0.529022 -0.372791
0.108911 0.554125 -0.189346
0.118812 0.575929 -0.0508378
0.128713 0.594745 0.0623338
0.138614 0.610854 0.159259
0.148515 0.624513 0.244903
0.158416 0.635951 0.322276
0.168317 0.645379 0.393341
0.178218 0.652985 0.459448
0.188119 0.658942 0.521566
0.19802 0.663405 0.580413
0.207921 0.666515 0.636535
0.217822 0.668399 0.690357
0.227723 0.669173 0.742216
0.237624 0.668941 0.792382
0.247525 0.667799 0.841077
0.257426 0.665831 0.888484
0.267327 0.663117 0.934753
0.277228 0.659726 0.980013
0.287129 0.655722 1.02437
0.29703 0.651164 1.06792
0.306931 0.646102 1.11074
0.316832 0.640585 1.1529
0.326733 0.634655 1.19445
0.336634 0.628352 1.23544
0.346535 0.621711 1.27593
0.356436 0.614763 1.31595
0.366337 0.607537 1.35553
0.376238 0.600061 1.3947
0.386139 0.592356 1.43348
0.39604 0.584445 1.4719
0.405941 0.576348 1.50998
0.415842 0.568081 1.54773
0.425743 0.559661 1.58516
0.435644 0.551102 1.6223
0.445545 0.542417 1.65914
0.455446 0.533619 1.69569
0.465347 0.524717 1.73196
0.475248 0.515722 1.76796
0.485149 0.506643 1.80368
0.49505 0.497487 1.83913
0.50495 0.488261 1.87431
0.514851 0.478972 1.90922
0.524752 0.469627 1.94385
0.534653 0.46023 1.9782
0.544554 0.450786 2.01226
0.554455 0.4413 2.04603
0.564356 0.431776 2.07949
0.574257 0.422217 2.11265
0.584158 0.412627 2.14548
0.594059 0.403008 2.17798
0.60396 0.393363 2.21012
0.613861 0.383695 2.2419
0.623762 0.374006 2.27329
0.633663 0.364297 2.30427
0.643564 0.354572 2.33482
0.653465 0.34483 2.36492
0.663366 0.335075 2.39453
0.673267 0.325306 2.42362
0.683168 0.315526 2.45216
0.693069 0.305735 2.48011
0.70297 0.295935 2.50743
0.712871 0.286126 2.53406
0.722772 0.276309 2.55997
0.732673 0.266485 2.58508
0.742574 0.256654 2.60933
0.752475 0.246818 2.63266
0.762376 0.236976 2.65498
0.772277 0.22713 2.67621
0.782178 0.217279 2.69624
0.792079 0.207424 2.71497
0.80198 0.197566 2.73226
0.811881 0.187704 2.74799
0.821782 0.17784 2.76198
0.831683 0.167973 2.77406
0.841584 0.158104 2.78402
0.851485 0.148232 2.79161
0.861386 0.138358 2.79655
0.871287 0.128483 2.7985
0.881188 0.118606 2.79705
0.891089 0.108728 2.79169
0.90099 0.0988478 2.7818
0.910891 0.0889669 2.76656
0.920792 0.0790849 2.74488
0.930693 0.0692018 2.71528
0.940594 0.0593179 2.67558
0.950495 0.0494332 2.62245
0.960396 0.0395478 2.55033
0.970297 0.0296617 2.44883
0.980198 0.019775 2.2946
0.990099 0.00988774 2.01283
