0.000999001 0.00894125 -5.08005
0.001998 0.0177837 -5.08005
0.002997 0.0265283 -5.08005
0.003996 0.0351761 -5.08005
0.004995 0.0437279 -5.08005
0.00599401 0.0521848 -5.08005
0.00699301 0.0605478 -5.08005
0.00799201 0.0688177 -5.08005
0.00899101 0.0769954 -5.08005
0.00999001 0.0850819 -5.08005
0.010989 0.0930781 -5.08005
0.011988 0.100985 -5.08005
0.012987 0.108803 -5.08005
0.013986 0.116534 -5.08005
0.014985 0.124178 -5.08005
0.015984 0.131736 -5.08005
0.016983 0.139208 -5.08005
0.017982 0.146597 -5.08005
0.018981 0.153902 -5.08005
0.01998 0.161125 -5.08005
0.020979 0.168266 -5.08005
0.021978 0.175326 -5.08005
0.022977 0.182306 -5.08005
0.023976 0.189207 -5.08005
0.024975 0.196029 -5.08005
0.025974 0.202774 -5.08005
0.026973 0.209441 -5.08005
0.027972 0.216032 -5.08005
0.028971 0.222548 -5.08005
0.02997 0.228989 -5.08005
0.030969 0.235356 -5.08005
0.031968 0.24165 -5.08005
0.032967 0.247872 -5.08005
0.033966 0.254021 -5.08005
0.034965 0.2601 -5.08005
0.035964 0.266108 -5.08005
0.036963 0.272047 -5.08005
0.037962 0.277916 -5.08005
0.038961 0.283718 -5.08005
0.03996 0.289451 -5.08005
0.040959 0.295118 -5.08005
0.041958 0.300719 -5.08005
0.042957 0.306254 -5.08005
0.043956 0.311724 -5.08005
0.044955 0.317129 -5.08005
0.045954 0.322472 -5.08005
0.046953 0.327751 -5.08005
0.047952 0.332967 -5.08005
0.048951 0.338122 -5.08005
0.04995 0.343216 -5.08005
0.0509491 0.348249 -5.08005
0.0519481 0.353222 -5.08005
0.0529471 0.358136 -5.08005
0.0539461 0.362991 -5.08005
0.0549451 0.367787 -5.08005
0.0559441 0.372527 -5.08005
0.0569431 0.377209 -5.08005
0.0579421 0.381835 -5.08005
0.0589411 0.386404 -5.08005
0.0599401 0.390919 -5.08005
0.0609391 0.395378 -5.08005
0.0619381 0.399784 -5.08005
0.0629371 0.404135 -5.08005
0.0639361 0.408434 -5.08005
0.0649351 0.41268 -5.08005
0.0659341 0.416873 -5.08005
0.0669331 0.421015 -5.08005
0.0679321 0.425106 -5.08005
0.0689311 0.429147 -5.08005
0.0699301 0.433137 -5.08005
0.0709291 0.437077 -5.08005
0.0719281 0.440969 -5.08005
0.0729271 0.444812 -5.08005
0.0739261 0.448607 -5.08005
0.0749251 0.452354 -5.08005
0.0759241 0.456054 -5.08005
0.0769231 0.459707 -5.08005
0.0779221 0.463314 -5.08005
0.0789211 0.466876 -5.08005
0.0799201 0.470391 -5.08005
0.0809191 0.473862 -5.08005
0.0819181 0.477289 -5.08005
0.0829171 0.480672 -5.08005
0.0839161 0.484011 -5.08005
0.0849151 0.487307 -5.08005
0.0859141 0.49056 -5.08005
0.0869131 0.493771 -5.08005
0.0879121 0.49694 -5.08005
0.0889111 0.500068 -5.08005
0.0899101 0.503154 -5.08005
0.0909091 0.506201 -5.08005
0.0919081 0.509206 -5.08005
0.0929071 0.512172 -5.08005
0.0939061 0.515099 -5.08005
0.0949051 0.517987 -5.08005
0.0959041 0.520836 -5.08005
0.0969031 0.523646 -5.08005
0.0979021 0.526419 -5.08005
0.0989011 0.529155 -5.08005
0.0999001 0.531853 -5.08005
0.100899 0.534514 -5.08005
0.101898 0.537139 -5.08005
0.102897 0.539729 -5.08005
0.103896 0.542282 -5.08005
0.104895 0.5448 -5.08005
0.105894 0.547283 -5.08005
0.106893 0.549732 -5.08005
0.107892 0.552146 -5.08005
0.108891 0.554526 -5.08005
0.10989 0.556873 -5.08005
0.110889 0.559187 -5.08005
0.111888 0.561467 -5.08005
0.112887 0.563715 -5.08005
0.113886 0.565931 -5.08005
0.114885 0.568115 -5.08005
0.115884 0.570267 -5.08005
