     -82.004958     -113.55780     -137.68335     -152.80355     -157.92938     -152.72557     -137.53249     -113.34391     -81.742031     -44.793918     -4.9163572      35.282257      73.172527      106.27605      132.42751      149.91635      157.59862      154.97182      142.20777      120.14138      90.216004      54.389079      15.004047     -25.362909     -64.071376     -98.589428     -126.65923     -146.44473     -156.65175     -156.61266     -146.32999     -126.47636     -98.350369     -63.791758     -25.061004      15.308508      54.676203      90.467037      120.33993      142.34088      155.03082      157.57969      149.82077      132.26158      106.05067      72.902494      34.985288     -5.2207777
     -82.408362     -113.88602     -137.91497     -152.92349     -157.92986     -152.60660     -137.30193     -113.01690     -81.340014     -44.343252     -4.4465793      35.740360      73.588933      106.62346      132.68315      150.06344      157.62748      154.88050      142.00220      119.83494      89.828693      53.946172      14.534461     -25.828512     -64.502595     -98.958109     -126.94131     -146.62181     -156.71230     -156.55277     -146.15363     -126.19511     -97.982684     -63.361734     -24.596820      15.776442      55.117230      90.852261      120.64410      142.54407      155.11967      157.54836      149.67125      132.00361      105.70107      72.484098      34.525412     -5.6920972
     -82.811060     -114.21324     -138.14539     -153.04209     -157.92895     -152.48630     -137.07016     -112.68890     -80.937288     -43.892205     -3.9767743      36.198133      74.004673      106.96991      132.93760      150.20918      157.65492      154.78780      141.79535      119.52743      89.440570      53.502772      14.064732     -26.293898     -64.933252     -99.325921     -127.22227     -146.79760     -156.77147     -156.49149     -145.97597     -125.91274     -97.614127     -62.931145     -24.132414      16.244239      55.557771      91.236682      120.94721      142.74599      155.20715      157.51562      149.52040      131.74447      105.35054      72.065057      34.065230     -6.1633645
     -83.213050     -114.53948     -138.37461     -153.15935     -157.92665     -152.36466     -136.83720     -112.35991     -80.533857     -43.440782     -3.5069465      36.655573      74.419743      107.31541      133.19085      150.35357      157.68095      154.69370      141.58723      119.21884      89.051638      53.058883      13.594866     -26.759063     -65.363343     -99.692859     -127.50211     -146.97208     -156.82924     -156.42882     -145.79702     -125.62925     -97.244701     -62.499995     -23.667791      16.711895      55.997822      91.620294      121.24924      142.94664      155.29325      157.48149      149.36823      131.48415      104.99907      71.645377      33.604746     -6.6345756
     -83.614327     -114.86473     -138.60262     -153.27528     -157.92297     -152.24169     -136.60304     -112.02994     -80.129725     -42.988985     -3.0371003      37.112675      74.834140      107.65993      133.44291      150.49662      157.70557      154.59822      141.37784      118.90917      88.661901      52.614509      13.124865     -27.224002     -65.792864     -100.05892     -127.78082     -147.14527     -156.88563     -156.36477     -145.61677     -125.34465     -96.874410     -62.068288     -23.202954      17.179405      56.437378      92.003096      121.55020      143.14602      155.37797      157.44596      149.21472      131.22267      104.64667      71.225061      33.143965     -7.1057263
     -84.014890     -115.18899     -138.82942     -153.38987     -157.91791     -152.11738     -136.36768     -111.69899     -79.724895     -42.536821     -2.5672400      37.569434      75.247859      108.00349      133.69377      150.63831      157.72877      154.50135      141.16718      118.59844      88.271362      52.169654      12.654735     -27.688712     -66.221812     -100.42410     -128.05841     -147.31715     -156.94062     -156.29933     -145.43523     -125.05893     -96.503257     -61.636026     -22.737909      17.646766      56.876436      92.385083      121.85009      143.34414      155.46132      157.40903      149.05989      130.96002      104.29334      70.804112      32.682890     -7.5768123
     -84.414734     -115.51224     -139.05502     -153.50311     -157.91147     -151.99174     -136.13113     -111.36706     -79.319372     -42.084292     -2.0973699      38.025847      75.660898      108.34607      133.94343      150.77866      157.75055      154.40310      140.95525      118.28663      87.880025      51.724321      12.184480     -28.153187     -66.650181     -100.78840     -128.33486     -147.48774     -156.99423     -156.23251     -145.25240     -124.77211     -96.131246     -61.203215     -22.272659      18.113974      57.314991      92.766253      122.14889      143.54098      155.54328      157.37071      148.90374      130.69621      103.93908      70.382535      32.221525     -8.0478295
     -84.813856     -115.83450     -139.27940     -153.61502     -157.90365     -151.86477     -135.89338     -111.03416     -78.913159     -41.631403     -1.6274944      38.481909      76.073251      108.68768      134.19189      150.91765      157.77092      154.30345      140.74205      117.97377      87.487892      51.278515      11.714103     -28.617425     -67.077970     -101.15182     -128.61019     -147.65702     -157.04644     -156.16430     -145.06828     -124.48417     -95.758378     -60.769858     -21.807208      18.581024      57.753041      93.146601      122.44661      143.73656      155.62386      157.33099      148.74627      130.43124      103.58390      69.960333      31.759875     -8.5187738
     -85.212253     -116.15575     -139.50257     -153.72558     -157.89444     -151.73647     -135.65444     -110.70029     -78.506259     -41.178158     -1.1576179      38.937616      76.484915      109.02831      134.43914      151.05528      157.78988      154.20243      140.52758      117.65984      87.094967      50.832239      11.243609     -29.081420     -67.505174     -101.51434     -128.88438     -147.82499     -157.09727     -156.09470     -144.88287     -124.19513     -95.384659     -60.335959     -21.341560      19.047912      58.190581      93.526125      122.74325      143.93085      155.70307      157.28987      148.58747      130.16511      103.22780      69.537509      31.297943     -8.9896410
     -85.609922     -116.47600     -139.72453     -153.83480     -157.88386     -151.60684     -135.41432     -110.36545     -78.098677     -40.724561    -0.68774463      39.392964      76.895887      109.36796      134.68518      151.19156      157.80742      154.10001      140.31186      117.34484      86.701254      50.385498      10.773001     -29.545169     -67.931789     -101.87598     -129.15743     -147.99165     -157.14670     -156.02372     -144.69617     -123.90498     -95.010091     -59.901521     -20.875721      19.514633      58.627607      93.904821      123.03879      144.12387      155.78089      157.24735      148.42736      129.89782      102.87078      69.114068      30.835734     -9.4604269
     -86.006860     -116.79525     -139.94527     -153.94268     -157.87189     -151.47588     -135.17301     -110.02965     -77.690417     -40.270617    -0.21787900      39.847949      77.306163      109.70662      134.93001      151.32648      157.82354      153.99622      140.09487      117.02880      86.306757      49.938295      10.302285     -30.008669     -68.357811     -102.23671     -129.42934     -148.15701     -157.19474     -155.95136     -144.50819     -123.61373     -94.634678     -59.466549     -20.409692      19.981185      59.064116      94.282686      123.33325      144.31561      155.85732      157.20344      148.26592      129.62938      102.51284      68.690013      30.373252     -9.9311273
     -86.403063     -117.11348     -140.16479     -154.04921     -157.85854     -151.34360     -134.93052     -109.69289     -77.281482     -39.816330     0.25197466      40.302566      77.715738      110.04430      135.17363      151.46005      157.83824      153.89104      139.87662      116.71169      85.911478      49.490634      9.8314632     -30.471914     -68.783238     -102.59655     -129.70011     -148.32106     -157.24139     -155.87762     -144.31893     -123.32139     -94.258422     -59.031047     -19.943480      20.447562      59.500102      94.659716      123.62661      144.50608      155.93238      157.15813      148.10317      129.35979      102.15400      68.265348      29.910500     -10.401738
     -86.798529     -117.43070     -140.38310     -154.15440     -157.84381     -151.20999     -134.68685     -109.35517     -76.871876     -39.361704     0.72181199      40.756812      78.124609      110.38098      135.41604      151.59225      157.85153      153.78448      139.65712      116.39354      85.515421      49.042519      9.3605411     -30.934900     -69.208064     -102.95549     -129.96974     -148.48379     -157.28665     -155.80249     -144.12839     -123.02794     -93.881327     -58.595017     -19.477087      20.913761      59.935564      95.035908      123.91888      144.69525      156.00605      157.11143      147.93911      129.08905      101.79425      67.840077      29.447484     -10.872255
     -87.193254     -117.74690     -140.60018     -154.25825     -157.82770     -151.07506     -134.44201     -109.01649     -76.461604     -38.906743      1.1916287      41.210681      78.532773      110.71667      135.65723      151.72309      157.86341      153.67653      139.43636      116.07433      85.118589      48.593955      8.8895223     -31.397624     -69.632286     -103.31352     -130.23821     -148.64522     -157.33051     -155.72598     -143.93657     -122.73341     -93.503397     -58.158465     -19.010519      21.379777      60.370496      95.411258      124.21005      144.88315      156.07834      157.06333      147.77373      128.81716      101.43360      67.414204      28.984206     -11.342674
     -87.587234     -118.06209     -140.81605     -154.36074     -157.81021     -150.93881     -134.19598     -108.67687     -76.050667     -38.451452      1.6614203      41.664171      78.940224      111.05136      135.89720      151.85257      157.87386      153.56721      139.21434      115.75408      84.720987      48.144944      8.4184111     -31.860082     -70.055901     -103.67064     -130.50554     -148.80533     -157.37298     -155.64809     -143.74347     -122.43778     -93.124635     -57.721394     -18.543779      21.845606      60.804895      95.785764      124.50012      145.06976      156.14924      157.01384      147.60704      128.54413      101.07204      66.987731      28.520672     -11.812991
     -87.980467     -118.37626     -141.03068     -154.46190     -157.79134     -150.80124     -133.94878     -108.33629     -75.639072     -37.995834      2.1311826      42.117276      79.346961      111.38505      136.13594      151.98069      157.88290      153.45651      138.99107      115.43279      84.322616      47.695491      7.9472115     -32.322269     -70.478905     -104.02685     -130.77172     -148.96412     -157.41406     -155.56882     -143.54909     -122.14107     -92.745044     -57.283808     -18.076871      22.311244      61.238757      96.159422      124.78909      145.25509      156.21875      156.96296      147.43904      128.26996      100.70959      66.560664      28.056885     -12.283202
     -88.372950     -118.68941     -141.24410     -154.56170     -157.77110     -150.66235     -133.70042     -107.99478     -75.226821     -37.539894      2.6009112      42.569992      79.752978      111.71774      136.37347      152.10744      157.89052      153.34443      138.76656      115.11045      83.923482      47.245600      7.4759278     -32.784181     -70.901293     -104.38215     -131.03675     -149.12159     -157.45374     -155.48817     -143.35344     -121.84327     -92.364628     -56.845710     -17.609800      22.776688      61.672078      96.532229      125.07694      145.43912      156.28688      156.91068      147.26972      127.99464      100.34624      66.133006      27.592849     -12.753302
     -88.764680     -119.00153     -141.45628     -154.66016     -157.74947     -150.52214     -133.45088     -107.65232     -74.813919     -37.083636      3.0706017      43.022316      80.158273      112.04942      136.60976      152.23283      157.89672      153.23097      138.54079      114.78708      83.523587      46.795275      7.0045640     -33.245815     -71.323063     -104.73653     -131.30061     -149.27775     -157.49203     -155.40614     -143.15652     -121.54439     -91.983390     -56.407105     -17.142569      23.241932      62.104854      96.904180      125.36369      145.62187      156.35362      156.85701      147.09910      127.71819      99.981999      65.704760      27.128569     -13.223287
     -89.155652     -119.31262     -141.66724     -154.75727     -157.72647     -150.38062     -133.20018     -107.30892     -74.400369     -36.627065      3.5402498      43.474243      80.562841      112.38009      136.84483      152.35685      157.90150      153.11614      138.31378      114.46267      83.122935      46.344520      6.5331244     -33.707165     -71.744211     -105.08999     -131.56332     -149.43259     -157.52892     -155.32274     -142.95832     -121.24442     -91.601333     -55.967997     -16.675184      23.706972      62.537081      97.275274      125.64933      145.80332      156.41898      156.80194      146.92718      127.44061      99.616871      65.275931      26.664048     -13.693154
     -89.545865     -119.62268     -141.87696     -154.85303     -157.70209     -150.23778     -132.94831     -106.96459     -73.986174     -36.170185      4.0098512      43.925768      80.966678      112.70975      137.07867      152.47950      157.90487      152.99993      138.08552      114.13723      82.721530      45.893338      6.0616131     -34.168229     -72.164732     -105.44252     -131.82487     -149.58610     -157.56442     -155.23795     -142.75886     -120.94338     -91.218461     -55.528389     -16.207647      24.171805      62.968757      97.645507      125.93386      145.98348      156.48294      156.74548      146.75395      127.16189      99.250858      64.846522      26.199291     -14.162898
     -89.935315     -119.93171     -142.08545     -154.94744     -157.67633     -150.09363     -132.69529     -106.61932     -73.571340     -35.712999      4.4794014      44.376889      81.369782      113.03839      137.31128      152.60078      157.90681      152.88234      137.85603      113.81076      82.319374      45.441734      5.5900341     -34.629002     -72.584623     -105.79413     -132.08526     -149.73829     -157.59852     -155.15179     -142.55813     -120.64127     -90.834777     -55.088286     -15.739963      24.636427      63.399876      98.014875      126.21727      146.16235      156.54552      156.68763      146.57941      126.88205      98.883963      64.416537      25.734302     -14.632515
     -90.323999     -120.23971     -142.29271     -155.04050     -157.64920     -149.94817     -132.44110     -106.27313     -73.155870     -35.255513      4.9488962      44.827600      81.772148      113.36601      137.54265      152.72069      157.90734      152.76338      137.62529      113.48327      81.916472      44.989712      5.1183918     -35.089480     -73.003881     -106.14480     -132.34448     -149.88916     -157.63123     -155.06426     -142.35614     -120.33808     -90.450284     -54.647691     -15.272137      25.100833      63.830434      98.383375      126.49956      146.33992      156.60671      156.62839      146.40357      126.60107      98.516190      63.985980      25.269085     -15.102000
     -90.711914     -120.54667     -142.49874     -155.13221     -157.62069     -149.80140     -132.18576     -105.92601     -72.739768     -34.797729      5.4183313      45.277898      82.173772      113.69261      137.77278      152.83922      157.90645      152.64305      137.39331      113.15475      81.512826      44.537275      4.6466901     -35.549659     -73.422501     -106.49455     -132.60253     -150.03870     -157.66254     -154.97535     -142.15288     -120.03383     -90.064987     -54.206608     -14.804172      25.565019      64.260429      98.751004      126.78073      146.51619      156.66650      156.56776      146.22644      126.31897      98.147541      63.554854      24.803644     -15.571350
     -91.099057     -120.85259     -142.70353     -155.22256     -157.59081     -149.65332     -131.92927     -105.57797     -72.323037     -34.339654      5.8877021      45.727778      82.574650      114.01818      138.00168      152.95639      157.90415      152.52134      137.16010      112.82520      81.108441      44.084428      4.1749334     -36.009534     -73.840480     -106.84335     -132.85941     -150.18692     -157.69246     -154.88506     -141.94836     -119.72850     -89.678887     -53.765041     -14.336073      26.028981      64.689857      99.117758      127.06077      146.69116      156.72491      156.50574      146.04800      126.03575      97.778021      63.123164      24.337983     -16.040561
     -91.485424     -121.15747     -142.90708     -155.31157     -157.55955     -149.50393     -131.67163     -105.22901     -71.905682     -33.881290      6.3570045      46.177235      82.974780      114.34273      138.22933      153.07217      157.90042      152.39827      136.92565      112.49464      80.703321      43.631175      3.7031257     -36.469103     -74.257815     -107.19122     -133.11512     -150.33381     -157.72097     -154.79341     -141.74258     -119.42212     -89.291990     -53.322994     -13.867843      26.492715      65.118712      99.483635      127.33969      146.86483      156.78193      156.44233      145.86827      125.75141      97.407631      62.690914      23.872106     -16.509627
     -91.871013     -121.46130     -143.10939     -155.39923     -157.52691     -149.35324     -131.41283     -104.87914     -71.487706     -33.422643      6.8262340      46.626267      83.374157      114.66625      138.45574      153.18659      157.89527      152.27382      136.68997      112.16307      80.297467      43.177519      3.2312712     -36.928360     -74.674501     -107.53815     -133.36966     -150.47936     -157.74809     -154.70038     -141.53554     -119.11467     -88.904298     -52.880471     -13.399487      26.956217      65.546993      99.848631      127.61748      147.03720      156.83755      156.37753      145.68724      125.46596      97.036377      62.258106      23.406018     -16.978546
     -92.255820     -121.76409     -143.31046     -155.48553     -157.49290     -149.20125     -131.15290     -104.52836     -71.069114     -32.963716      7.2953863      47.074869      83.772778      114.98873      138.68090      153.29962      157.88871      152.14801      136.45305      111.83048      79.890885      42.723464      2.7593740     -37.387301     -75.090535     -107.88413     -133.62302     -150.62359     -157.77382     -154.60597     -141.32724     -118.80616     -88.515814     -52.437475     -12.931010      27.419483      65.974694      100.21274      127.89414      147.20826      156.89179      156.31134      145.50492      125.17938      96.664260      61.824746      22.939723     -17.447313
     -92.639844     -122.06583     -143.51028     -155.57048     -157.45752     -149.04796     -130.89181     -104.17666     -70.649909     -32.504514      7.7644571      47.523036      84.170638      115.31017      138.90482      153.41128      157.88072      152.02083      136.21491      111.49688      79.483577      42.269015      2.2874384     -37.845924     -75.505913     -108.22916     -133.87519     -150.76649     -157.79814     -154.51020     -141.11769     -118.49660     -88.126543     -51.994012     -12.462414      27.882508      66.401812      100.57597      128.16966      147.37802      156.94463      156.24377      145.32130      124.89170      96.291284      61.390837      22.473224     -17.915923
     -93.023079     -122.36652     -143.70887     -155.65407     -157.42077     -148.89336     -130.62959     -103.82406     -70.230095     -32.045041      8.2334421      47.970765      84.567735      115.63057      139.12748      153.52156      157.87132      151.89228      135.97555      111.16228      79.075547      41.814176      1.8154684     -38.304223     -75.920632     -108.57324     -134.12619     -150.90805     -157.82107     -154.41306     -140.90689     -118.18598     -87.736487     -51.550084     -11.993705      28.345289      66.828343      100.93830      128.44405      147.54647      156.99607      156.17480      145.13640      124.60291      95.917453      60.956382      22.006526     -18.384373
     -93.405524     -122.66616     -143.90620     -155.73632     -157.38265     -148.73747     -130.36623     -103.47056     -69.809677     -31.585301      8.7023367      48.418051      84.964064      115.94993      139.34890      153.63046      157.86050      151.76236      135.73496      110.82667      78.666800      41.358950      1.3434683     -38.762194     -76.334688     -108.91636     -134.37601     -151.04828     -157.84260     -154.31454     -140.69483     -117.87431     -87.345649     -51.105696     -11.524886      28.807821      67.254284      101.29974      128.71730      147.71361      157.04613      156.10445      144.95020      124.31301      95.542770      60.521386      21.539634     -18.852658
     -93.787175     -122.96473     -144.10229     -155.81720     -157.34315     -148.58028     -130.10174     -103.11616     -69.388658     -31.125299      9.1711368      48.864890      85.359623      116.26824      139.56905      153.73798      157.84826      151.63108      135.49314      110.49007      78.257337      40.903341     0.87144210     -39.219834     -76.748077     -109.25853     -134.62463     -151.18717     -157.86274     -154.21466     -140.48153     -117.56160     -86.954035     -50.660851     -11.055962      29.270101      67.679631      101.66029      128.98941      147.87944      157.09479      156.03272      144.76272      124.02200      95.167238      60.085852      21.072550     -19.320775
     -94.168030     -123.26225     -144.29714     -155.89674     -157.30228     -148.42180     -129.83611     -102.76087     -68.967041     -30.665038      9.6398380      49.311278      85.754406      116.58551      139.78796      153.84411      157.83460      151.49844      135.25011      110.15246      77.847164      40.447354     0.39939410     -39.677138     -77.160795     -109.59973     -134.87207     -151.32472     -157.88147     -154.11341     -140.26698     -117.24784     -86.561646     -50.215554     -10.586936      29.732123      68.104380      102.01993      129.26038      148.04395      157.14205      155.95960      144.57395      123.72989      94.790860      59.649784      20.605280     -19.788719
     -94.548085     -123.55872     -144.49073     -155.97491     -157.26005     -148.26202     -129.56935     -102.40469     -68.544832     -30.204524      10.108436      49.757211      86.148411      116.90172      140.00560      153.94887      157.81952      151.36443      135.00586      109.81386      77.436283      39.990993   -0.072671575     -40.134103     -77.572839     -109.93997     -135.11832     -151.46094     -157.89881     -154.01080     -140.05119     -116.93304     -86.168486     -49.769808     -10.117814      30.193885      68.528526      102.37867      129.53020      148.20716      157.18792      155.88509      144.38390      123.43669      94.413640      59.213187      20.137827     -20.256485
     -94.927338     -123.85411     -144.68307     -156.05174     -157.21644     -148.10095     -129.30146     -102.04761     -68.122034     -29.743760      10.576926      50.202685      86.541633      117.21688      140.22199      154.05224      157.80303      151.22906      134.76039      109.47426      77.024698      39.534261    -0.54475077     -40.590724     -77.984206     -110.27924     -135.36338     -151.59581     -157.91475     -153.90682     -139.83415     -116.61720     -85.774560     -49.323617     -9.6485986      30.655382      68.952068      102.73650      129.79887      148.36905      157.23240      155.80920      144.19257      123.14239      94.035581      58.776064      19.670196     -20.724071
     -95.305785     -124.14845     -144.87416     -156.12720     -157.17146     -147.93859     -129.03245     -101.68965     -67.698651     -29.282750      11.045305      50.647696      86.934070      117.53098      140.43711      154.15422      157.78511      151.09234      134.51371      109.13368      76.612412      39.077163     -1.0168393     -41.046997     -78.394891     -110.61755     -135.60724     -151.72935     -157.92928     -153.80147     -139.61587     -116.30032     -85.379870     -48.876986     -9.1792946      31.116609      69.374999      103.09342      130.06639      148.52962      157.27548      155.73193      143.99995      122.84699      93.656687      58.338418      19.202390     -21.191471
     -95.683423     -124.44171     -145.06399     -156.20131     -157.12512     -147.77494     -128.76231     -101.33081     -67.274687     -28.821500      11.513567      51.092239      87.325717      117.84401      140.65096      154.25481      157.76578      150.95425      134.26581      108.79211      76.199431      38.619702     -1.4889331     -41.502919     -78.804891     -110.95488     -135.84991     -151.86154     -157.94242     -153.69476     -139.39635     -115.98241     -84.984419     -48.429918     -8.7099059      31.577564      69.797318      103.44943      130.33276      148.68888      157.31717      155.65327      143.80606      122.55050      93.276961      57.900255      18.734415     -21.658682
     -96.060250     -124.73391     -145.25257     -156.27407     -157.07741     -147.61000     -128.49106     -100.97110     -66.850146     -28.360013      11.981708      51.536310      87.716572      118.15599      140.86355      154.35402      157.74502      150.81480      134.01671      108.44956      75.785756      38.161883     -1.9610278     -41.958484     -79.214202     -111.29123     -136.09137     -151.99239     -157.95417     -153.58669     -139.17559     -115.66347     -84.588212     -47.982418     -8.2404368      32.038241      70.219020      103.80453      130.59797      148.84682      157.35745      155.57323      143.61089      122.25293      92.896405      57.461577      18.266274     -22.125699
     -96.436263     -125.02503     -145.43990     -156.34546     -157.02833     -147.44378     -128.21869     -100.61050     -66.425031     -27.898294      12.449724      51.979906      88.106629      118.46689      141.07488      154.45184      157.72285      150.67400      133.76640      108.10603      75.371391      37.703709     -2.4331195     -42.413690     -79.622821     -111.62661     -136.33164     -152.12190     -157.96451     -153.47725     -138.95360     -115.34350     -84.191251     -47.534488     -7.7708914      32.498637      70.640101      104.15870      130.86202      149.00344      157.39635      155.49181      143.41444      121.95426      92.515025      57.022389      17.797970     -22.592518
     -96.811458     -125.31508     -145.62596     -156.41550     -156.97789     -147.27628     -127.94520     -100.24904     -65.999348     -27.436346      12.917612      52.423022      88.495886      118.77673      141.28493      154.54827      157.69926      150.53184      133.51488      107.76152      74.956341      37.245185     -2.9052038     -42.868533     -80.030744     -111.96100     -136.57070     -152.25006     -157.97345     -153.36645     -138.73037     -115.02250     -83.793541     -47.086134     -7.3012738      32.958747      71.060558      104.51196      131.12492      149.15873      157.43384      155.40901      143.21672      121.65452      92.132823      56.582694      17.329510     -23.059135
     -97.185832     -125.60406     -145.81077     -156.48418     -156.92608     -147.10750     -127.67060     -99.886709     -65.573100     -26.974174      13.385365      52.865654      88.884340      119.08549      141.49371      154.64331      157.67425      150.38833      133.26216      107.41604      74.540609      36.786315     -3.3772766     -43.323007     -80.437968     -112.29441     -136.80856     -152.37688     -157.98099     -153.25430     -138.50591     -114.70048     -83.395085     -46.637358     -6.8315883      33.418569      71.480387      104.86428      131.38665      149.31270      157.46994      155.32483      143.01773      121.35369      91.749802      56.142497      16.860896     -23.525547
     -97.559384     -125.89195     -145.99431     -156.55150     -156.87291     -146.93743     -127.39490     -99.523513     -65.146290     -26.511784      13.852980      53.307798      89.271986      119.39318      141.70121      154.73696      157.64783      150.24346      133.00824      107.06958      74.124198      36.327102     -3.8493338     -43.777109     -80.844488     -112.62683     -137.04521     -152.50234     -157.98714     -153.14078     -138.28022     -114.37745     -82.995886     -46.188166     -6.3618390      33.878096      71.899585      105.21568      131.64722      149.46535      157.50464      155.23927      142.81747      121.05179      91.365966      55.701801      16.392132     -23.991748
     -97.932109     -126.17877     -146.17660     -156.61747     -156.81837     -146.76609     -127.11808     -99.159456     -64.718923     -26.049177      14.320453      53.749450      89.658820      119.69979      141.90744      154.82922      157.61998      150.09724      132.75312      106.72216      73.707112      35.867552     -4.3213712     -44.230836     -81.250302     -112.95826     -137.28065     -152.62646     -157.99188     -153.02591     -138.05331     -114.05339     -82.595948     -45.738561     -5.8920300      34.337326      72.318146      105.56615      131.90662      149.61667      157.53794      155.15233      142.61594      120.74881      90.981318      55.260610      15.923224     -24.457734
