      2.2600000     -1.4433342      2.0896635     0.15862473      33.494140     0.64137504
      2.2610000     -1.4430783      2.0394084     0.19934519      30.989129     0.64515997
      2.2620000     -1.4413413      2.0592029     0.12287418      30.937276     0.64297477
      2.2630000     -1.4376253      2.0778137    -0.21460535      32.631546     0.63459562
      2.2640000     -1.4365978      2.1043685     0.13342532      37.797424     0.62976540
      2.2650000     -1.4325208      2.1618523    -0.30773208      40.670511     0.61705590
      2.2660000     -1.4293790      2.1976059    -0.10581637      40.320210     0.61223558
      2.2670000     -1.4315831      2.1349190     0.21893466      37.448977     0.62283657
      2.2680000     -1.4263172      2.1421240    -0.30666534      44.223406     0.60481921
      2.2690000     -1.4246491      2.2227994   -0.013693175      46.470999     0.60128321
      2.2700000     -1.4216590      2.1993572     0.21767867      46.049440     0.59370293
      2.2710000     -1.4211728      2.1988266    -0.13214718      44.910572     0.59697309
      2.2720000     -1.4170386      2.2216306    0.040516343      45.991181     0.58693280
      2.2730000     -1.4128965      2.2770925   -0.030244599      53.443923     0.56876819
      2.2740000     -1.4141287      2.1671472    -0.11543991      44.266939     0.58452769
      2.2750000     -1.4125114      2.2199702   -0.077645346      46.488827     0.58035899
      2.2760000     -1.4102302      2.2230129   -0.066663163      49.123392     0.57514772
      2.2770000     -1.4098527      2.1447549   -0.049101199      45.404085     0.57852938
      2.2780000     -1.4061086      2.2154861     0.15290828      50.378090     0.56588754
      2.2790000     -1.4002348      2.2280703    0.080776575      55.848296     0.54326551
      2.2800000     -1.4019244      2.2180752   -0.047250297      49.422127     0.55869333
      2.2810000     -1.3980015      2.2497360    -0.14935603      55.934244     0.54290681
      2.2820000     -1.3990539      2.1751136   -0.067862219      49.246395     0.55500249
      2.2830000     -1.3930527      2.2487317    0.026655614      58.704323     0.53081554
      2.2840000     -1.3908995      2.2447250    0.023488714      56.814493     0.52710938
      2.2850000     -1.3886601      2.2010261     0.10070082      56.445530     0.52253149
      2.2860000     -1.3869556      2.2756059   -0.014616573      58.114617     0.51888649
      2.2870000     -1.3865108      2.2341248    0.024749631      59.326086     0.51837995
      2.2880000     -1.3808233      2.2202106   0.0049964593      60.825984     0.49960730
      2.2890000     -1.3785719      2.2590366    0.061358293      63.388787     0.49301485
      2.2900000     -1.3766225      2.2419571     0.13356820      62.600454     0.49035555
      2.2910000     -1.3759106      2.1746764     0.18943597      57.172556     0.49596481
      2.2920000     -1.3730011      2.1803687    0.064403490      58.991138     0.48720794
      2.2930000     -1.3740005      2.1884757     0.13003179      60.061074     0.49277537
      2.2940000     -1.3710962      2.1973515    -0.11713765      60.541841     0.48534888
      2.2950000     -1.3676609      2.1752817   -0.050580157      61.403390     0.47344621
      2.2960000     -1.3670424      2.1455287    0.046376138      60.300462     0.47464670
      2.2970000     -1.3647045      2.1802466   -0.043116023      61.689595     0.47202049
      2.2980000     -1.3602387      2.1581774    0.052483607      64.216339     0.45032313
      2.2990000     -1.3593216      2.1132930  -0.0064751580      61.060873     0.45808065
      2.3000000     -1.3568869      2.1153897    0.018716398      62.520544     0.44615477
