      2.2600000     -1.4429266      2.1484924    -0.19324591      44.440644     0.63638298
      2.2610000     -1.4398554      2.1976722    0.087594683      53.608859     0.62438726
      2.2620000     -1.4387110      2.1655918   -0.015238576      50.292751     0.62596513
      2.2630000     -1.4368592      2.1744386    -0.13863583      51.265473     0.62280038
      2.2640000     -1.4321385      2.2696574  -0.0017214139      60.894488     0.60525487
      2.2650000     -1.4323597      2.2549110     0.19075166      56.257296     0.61372397
      2.2660000     -1.4320109      2.1886029     0.25502678      49.171475     0.61782762
      2.2670000     -1.4247797      2.3520521    0.083078768      72.616090     0.58436654
      2.2680000     -1.4261612      2.2221036     0.30383555      57.589721     0.60025085
      2.2690000     -1.4237438      2.2719112     0.30934191      62.431560     0.59239344
      2.2700000     -1.4190719      2.3709196    -0.19530375      83.460178     0.56914802
      2.2710000     -1.4209843      2.2484600    -0.14357127      61.014268     0.59041396
      2.2720000     -1.4136204      2.3804495     0.24917317      83.991854     0.55431504
      2.2730000     -1.4119710      2.3876002   -0.090987832      83.831431     0.55235982
      2.2740000     -1.4118287      2.3862967    -0.14026697      77.346530     0.56053970
      2.2750000     -1.4092392      2.3647857    0.030349005      77.628538     0.55292433
      2.2760000     -1.4065245      2.3693541    0.080433924      78.263903     0.54636522
      2.2770000     -1.4048832      2.4124029     0.18726514      85.048513     0.54164592
      2.2780000     -1.4030880      2.3098314     0.15387053      76.555215     0.54203692
      2.2790000     -1.4019355      2.3239736    -0.13368062      77.428761     0.54139106
      2.2800000     -1.3960387      2.3821073   -0.013603978      94.329028     0.51044332
      2.2810000     -1.3958825      2.3288372     0.12677600      84.331889     0.51908283
      2.2820000     -1.3919769      2.3916170   0.0028278872      95.311877     0.50132235
      2.2830000     -1.3892651      2.3479522   -0.041570964      91.273319     0.49496570
      2.2840000     -1.3857335      2.3483227  -0.0080189208      93.280451     0.48329975
      2.2850000     -1.3847144      2.3116449    0.047438235      94.303437     0.48270487
      2.2860000     -1.3817857      2.3270280   -0.027990216      99.455841     0.46909728
      2.2870000     -1.3804378      2.3336454    0.049253984      100.78743     0.46600311
      2.2880000     -1.3791837      2.3141550   0.0016527969      96.210214     0.47173003
      2.2890000     -1.3738908      2.3231405     0.11084885      109.24517     0.43940417
      2.2900000     -1.3753117      2.3031906   -0.031647655      93.572058     0.46535598
      2.2910000     -1.3721201      2.3296528    0.077643499      101.46112     0.44861445
      2.2920000     -1.3687221      2.2825704    0.035535900      105.51162     0.43522442
      2.2930000     -1.3669216      2.2191007    0.013403554      96.048110     0.43346123
      2.2940000     -1.3619196      2.2008909   0.0027787802      105.04014     0.40422892
      2.2950000     -1.3620274      2.1945011  -0.0040004042      101.83994     0.41596204
      2.2960000     -1.3587878      2.2389767  -0.0041590778      104.40206     0.39971382
      2.2970000     -1.3587963      2.1846493   -0.025319964      98.444532     0.41253396
      2.2980000     -1.3551919      2.1504311     0.11749871      100.78475     0.39578861
      2.2990000     -1.3528620      2.1148992   -0.019588617      100.27186     0.38392276
      2.3000000     -1.3490335      2.1073882   -0.046003428      104.75950     0.36568664
