      1000.0000     -1.2060600     0.39498500
      1010.0000     -1.2963663     0.58570297
      1020.0000     -1.2495000     0.46911765
      1030.0000     -1.3135728     0.57192233
      1040.0000     -1.2211154     0.40818269
      1050.0000     -1.2311333     0.41998571
      1060.0000     -1.2726509     0.48889623
      1070.0000     -1.2605234     0.53885514
      1080.0000     -1.2330741     0.44594907
      1090.0000     -1.2535872     0.48925688
      1100.0000     -1.2160545     0.40559545
      1110.0000     -1.2625045     0.49830631
      1120.0000     -1.2283125     0.43740179
      1130.0000     -1.2216460     0.42795133
      1140.0000     -1.2508860     0.49459649
      1150.0000     -1.2744174     0.50990000
      1160.0000     -1.2539569     0.49527155
      1170.0000     -1.2423333     0.47080769
      1180.0000     -1.2653814     0.52252542
      1190.0000     -1.2087815     0.40656303
      1200.0000     -1.2191500     0.40513750
      1210.0000     -1.1853471     0.36665702
      1220.0000     -1.1689918     0.29827869
      1230.0000     -1.2530244     0.47507317
      1240.0000     -1.2157258     0.43895968
      1250.0000     -1.2195520     0.39700800
      1260.0000     -1.2172063     0.42316270
      1270.0000     -1.2848976     0.54231102
      1280.0000     -1.2607578     0.50252734
      1290.0000     -1.2360620     0.44420543
      1300.0000     -1.2795462     0.53571923
      1310.0000     -1.2152672     0.42023664
      1320.0000     -1.2522197     0.52635227
      1330.0000     -1.2623759     0.51631955
      1340.0000     -1.2612836     0.53585448
      1350.0000     -1.2517185     0.49439259
      1360.0000     -1.2623529     0.49006985
      1370.0000     -1.2358394     0.40890146
      1380.0000     -1.2321522     0.46442754
      1390.0000     -1.2323381     0.45810791
      1400.0000     -1.2811429     0.56585714
      1410.0000     -1.2081418     0.41204965
      1420.0000     -1.2544507     0.46728169
      1430.0000     -1.2079021     0.42286713
      1440.0000     -1.2106319     0.40118403
      1450.0000     -1.2157241     0.41210000
      1460.0000     -1.2327329     0.47527055
      1470.0000     -1.2589728     0.51357483
      1480.0000     -1.2167095     0.45060811
      1490.0000     -1.2476779     0.47798322
      1500.0000     -1.2115200     0.37080667
      1510.0000     -1.2208609     0.42028808
      1520.0000     -1.2723882     0.54096053
      1530.0000     -1.2293333     0.43509804
      1540.0000     -1.2053896     0.34817532
      1550.0000     -1.1989484     0.37902581
      1560.0000     -1.2433526     0.49291987
      1570.0000     -1.2511465     0.44267516
      1580.0000     -1.2114051     0.41078797
      1590.0000     -1.2689308     0.52408805
      1600.0000     -1.2519125     0.47497813
      1610.0000     -1.2316522     0.47567391
      1620.0000     -1.2481358     0.49813272
      1630.0000     -1.1891779     0.32406748
      1640.0000     -1.2362561     0.45589939
      1650.0000     -1.2861394     0.54756061
      1660.0000     -1.2266867     0.45136145
      1670.0000     -1.2500898     0.46380539
      1680.0000     -1.2549524     0.51867560
      1690.0000     -1.2322485     0.44655030
      1700.0000     -1.2741471     0.54899118
      1710.0000     -1.2258421     0.41206725
      1720.0000     -1.2755465     0.54987209
      1730.0000     -1.2741734     0.53756069
      1740.0000     -1.2355690     0.41958333
      1750.0000     -1.2426857     0.47309143
      1760.0000     -1.2433466     0.46757102
      1770.0000     -1.2717966     0.55135028
      1780.0000     -1.2163820     0.43904775
      1790.0000     -1.2201788     0.44050559
      1800.0000     -1.2234167     0.44828056
      1810.0000     -1.2195746     0.38394199
      1820.0000     -1.2482198     0.47943681
      1830.0000     -1.2615683     0.49513934
      1840.0000     -1.2312826     0.45382609
      1850.0000     -1.2228432     0.42386216
      1860.0000     -1.2177151     0.40591935
      1870.0000     -1.1757005     0.33403743
      1880.0000     -1.2292394     0.44283245
      1890.0000     -1.2511587     0.49930952
      1900.0000     -1.2616789     0.52625263
      1910.0000     -1.2381990     0.46257068
      1920.0000     -1.1989167     0.36794531
      1930.0000     -1.2283938     0.41853368
      1940.0000     -1.2603711     0.50913918
      1950.0000     -1.2309897     0.43607436
      1960.0000     -1.2154796     0.40912500
      1970.0000     -1.2042081     0.37170558
      1980.0000     -1.2061263     0.35989394
      1990.0000     -1.2774824     0.52838191
      2000.0000     -1.2720600     0.54146500
      2010.0000     -1.2436716     0.49431592
      2020.0000     -1.2027228     0.35668069
      2030.0000     -1.2426995     0.44355419
      2040.0000     -1.2635343     0.53141176
      2050.0000     -1.2678829     0.53832927
      2060.0000     -1.2365777     0.45835922
      2070.0000     -1.2310773     0.46176812
      2080.0000     -1.2309087     0.43533413
      2090.0000     -1.1965789     0.35827990
      2100.0000     -1.2293619     0.43445714
      2110.0000     -1.2269147     0.46516825
      2120.0000     -1.2678019     0.55358726
      2130.0000     -1.2449390     0.44903521
      2140.0000     -1.2415935     0.46606308
      2150.0000     -1.2282326     0.43778605
      2160.0000     -1.2591574     0.50506481
      2170.0000     -1.2553088     0.50177650
      2180.0000     -1.2642110     0.53762156
      2190.0000     -1.2469863     0.47260502
      2200.0000     -1.2231409     0.44749318
      2210.0000     -1.2130588     0.39759955
      2220.0000     -1.2513423     0.49828604
      2230.0000     -1.2394126     0.49476906
      2240.0000     -1.2396696     0.42811830
      2250.0000     -1.2475867     0.48347778
      2260.0000     -1.2209558     0.42214381
      2270.0000     -1.1983656     0.37001762
      2280.0000     -1.2342105     0.46830921
      2290.0000     -1.2292096     0.41909170
      2300.0000     -1.2472826     0.48131304
      2310.0000     -1.2146190     0.37622078
      2320.0000     -1.2364483     0.46237716
      2330.0000     -1.2134979     0.41895494
      2340.0000     -1.2294444     0.42580983
      2350.0000     -1.2692596     0.53702979
      2360.0000     -1.2386229     0.46382415
      2370.0000     -1.2337722     0.46376160
      2380.0000     -1.2357101     0.45425000
      2390.0000     -1.2284226     0.43832845
      2400.0000     -1.2689167     0.52910625
      2410.0000     -1.2295104     0.42075311
      2420.0000     -1.2284959     0.43878926
      2430.0000     -1.2227407     0.44856379
      2440.0000     -1.1967664     0.36833402
      2450.0000     -1.2222939     0.43553061
      2460.0000     -1.2418415     0.47139431
      2470.0000     -1.2143401     0.40121660
      2480.0000     -1.2622298     0.49135484
      2490.0000     -1.2491566     0.47289759
      2500.0000     -1.2406280     0.47974000
      2510.0000     -1.2680916     0.49420717
      2520.0000     -1.2124444     0.39791865
      2530.0000     -1.2025138     0.40366996
      2540.0000     -1.2218543     0.42780512
      2550.0000     -1.2779098     0.53650784
      2560.0000     -1.2235078     0.41794727
      2570.0000     -1.2508755     0.45308755
      2580.0000     -1.2133178     0.39009109
      2590.0000     -1.2399112     0.45283977
      2600.0000     -1.2226346     0.41160769
      2610.0000     -1.2319693     0.39917816
      2620.0000     -1.2542901     0.49370611
      2630.0000     -1.2194525     0.42848479
      2640.0000     -1.2294280     0.43214773
      2650.0000     -1.2613019     0.48613396
      2660.0000     -1.2180827     0.38259023
      2670.0000     -1.2086255     0.39117603
      2680.0000     -1.2790410     0.55543470
      2690.0000     -1.2350855     0.45263755
      2700.0000     -1.2561222     0.47743704
      2710.0000     -1.2649077     0.51490775
      2720.0000     -1.2302243     0.43062132
      2730.0000     -1.2158571     0.39467216
      2740.0000     -1.2527701     0.49346350
      2750.0000     -1.2562145     0.49696000
      2760.0000     -1.2490399     0.49454167
      2770.0000     -1.2193032     0.43603971
      2780.0000     -1.2174065     0.40181475
      2790.0000     -1.2327491     0.45487276
      2800.0000     -1.2358714     0.44326964
      2810.0000     -1.2444448     0.47278470
      2820.0000     -1.2113688     0.40682092
      2830.0000     -1.2634629     0.51655124
      2840.0000     -1.2185317     0.41421479
      2850.0000     -1.2297088     0.46201754
      2860.0000     -1.2460839     0.47578846
      2870.0000     -1.2254390     0.41126481
      2880.0000     -1.2288542     0.42576389
      2890.0000     -1.2721073     0.53550519
      2900.0000     -1.2409414     0.44271552
      2910.0000     -1.2339828     0.46362027
      2920.0000     -1.2442705     0.47710103
      2930.0000     -1.2272765     0.43744027
      2940.0000     -1.2399082     0.45130272
      2950.0000     -1.2227322     0.42582034
      2960.0000     -1.2113142     0.39390541
      2970.0000     -1.2268788     0.42024242
      2980.0000     -1.2506611     0.47394799
      2990.0000     -1.2407993     0.44859866
      3000.0000     -1.2465300     0.48352167
      3010.0000     -1.2454153     0.48057475
      3020.0000     -1.2649437     0.52203311
      3030.0000     -1.2423729     0.47123267
      3040.0000     -1.2586546     0.48583059
      3050.0000     -1.2344393     0.44502131
      3060.0000     -1.2313791     0.41256699
      3070.0000     -1.2395212     0.46274104
      3080.0000     -1.2363831     0.44502110
      3090.0000     -1.2361942     0.46004693
      3100.0000     -1.2402677     0.46144355
      3110.0000     -1.2258328     0.40727170
      3120.0000     -1.2285128     0.43773237
      3130.0000     -1.2584185     0.51171885
      3140.0000     -1.2233025     0.40644108
      3150.0000     -1.2563397     0.47540159
      3160.0000     -1.2480095     0.49345253
      3170.0000     -1.2588423     0.50709464
      3180.0000     -1.2214465     0.40748113
      3190.0000     -1.2701285     0.51984483
      3200.0000     -1.2236656     0.40896250
      3210.0000     -1.2484704     0.48884891
      3220.0000     -1.2510311     0.49688199
      3230.0000     -1.2739969     0.53343808
      3240.0000     -1.2146358     0.41895833
      3250.0000     -1.2232492     0.43561385
      3260.0000     -1.2525706     0.48289877
      3270.0000     -1.2870489     0.54764526
      3280.0000     -1.2292165     0.42529268
      3290.0000     -1.2063252     0.38546657
      3300.0000     -1.1879788     0.34220758
      3310.0000     -1.2329124     0.42737160
      3320.0000     -1.2396596     0.45024849
      3330.0000     -1.2583243     0.50943694
      3340.0000     -1.2387844     0.46813323
      3350.0000     -1.2211075     0.45832687
      3360.0000     -1.2760476     0.55252083
      3370.0000     -1.2154748     0.41677893
      3380.0000     -1.2442308     0.46433432
      3390.0000     -1.2657847     0.50622566
      3400.0000     -1.2269176     0.42949118
      3410.0000     -1.2236100     0.41059238
