      100.00000     -1.4541000     0.76925000
      200.00000     -1.3118000     0.62430000
      300.00000     -1.2530000     0.52076667
      400.00000     -1.2375500     0.45643750
      500.00000     -1.3336400     0.60284000
      600.00000     -1.3048000     0.57813333
      700.00000     -1.2676000     0.51919286
      800.00000     -1.2929375     0.55807500
      900.00000     -1.2839778     0.51832778
      1000.0000     -1.2509200     0.43444500
      1100.0000     -1.2584727     0.48900909
      1200.0000     -1.2320333     0.41800417
      1300.0000     -1.2590385     0.49304231
      1400.0000     -1.2577357     0.49597143
      1500.0000     -1.2411933     0.48202333
      1600.0000     -1.2123125     0.41084375
      1700.0000     -1.2347765     0.46255294
      1800.0000     -1.2818556     0.53146389
      1900.0000     -1.2779632     0.54050526
      2000.0000     -1.2545450     0.49828750
      2100.0000     -1.2216905     0.40594762
      2200.0000     -1.2344091     0.45297045
      2300.0000     -1.2344000     0.45572609
      2400.0000     -1.2282208     0.42847708
      2500.0000     -1.2884520     0.54073800
      2600.0000     -1.2292962     0.44533269
      2700.0000     -1.2223074     0.44531111
      2800.0000     -1.2703464     0.53806429
      2900.0000     -1.2648345     0.51347759
      3000.0000     -1.2441767     0.46352000
      3100.0000     -1.2611935     0.52200161
      3200.0000     -1.1989094     0.35821250
      3300.0000     -1.2254545     0.43139242
      3400.0000     -1.2463088     0.49498971
      3500.0000     -1.2374229     0.45843714
      3600.0000     -1.2556639     0.49806389
      3700.0000     -1.2150297     0.39102703
      3800.0000     -1.2525316     0.48716184
      3900.0000     -1.2390923     0.45368077
      4000.0000     -1.2560775     0.51136375
      4100.0000     -1.2280244     0.42515610
      4200.0000     -1.2461024     0.46608690
      4300.0000     -1.2537256     0.49824651
      4400.0000     -1.2523455     0.48674545
      4500.0000     -1.2513467     0.48411444
      4600.0000     -1.2665565     0.52268696
      4700.0000     -1.2261128     0.45601809
      4800.0000     -1.2349104     0.43450208
      4900.0000     -1.2407694     0.46114694
      5000.0000     -1.2481680     0.48892000
      5100.0000     -1.2345196     0.45565980
      5200.0000     -1.2233404     0.42011250
      5300.0000     -1.2481830     0.47286981
      5400.0000     -1.2273574     0.41063704
      5500.0000     -1.2567727     0.51022727
      5600.0000     -1.2385536     0.44773393
      5700.0000     -1.2398000     0.47365263
      5800.0000     -1.2248966     0.41776638
      5900.0000     -1.2376508     0.47180339
      6000.0000     -1.2364500     0.44926250
      6100.0000     -1.2631508     0.51911475
      6200.0000     -1.2278952     0.43712339
      6300.0000     -1.2360651     0.46064603
      6400.0000     -1.2417328     0.46997188
      6500.0000     -1.2365538     0.45800923
      6600.0000     -1.2223894     0.41524697
      6700.0000     -1.2419851     0.47049552
      6800.0000     -1.2441265     0.47531250
      6900.0000     -1.2423014     0.47245362
      7000.0000     -1.2249557     0.43435857
      7100.0000     -1.2385169     0.46110915
      7200.0000     -1.2439611     0.46787708
      7300.0000     -1.2429411     0.46204658
      7400.0000     -1.2355946     0.45789189
      7500.0000     -1.2363347     0.43078800
      7600.0000     -1.2409395     0.44622566
      7700.0000     -1.2294597     0.44450649
      7800.0000     -1.2312897     0.42352115
      7900.0000     -1.2435456     0.46548481
      8000.0000     -1.2328525     0.44281063
      8100.0000     -1.2515123     0.48811358
      8200.0000     -1.2234378     0.42958720
      8300.0000     -1.2303892     0.43935843
      8400.0000     -1.2350655     0.45732024
      8500.0000     -1.2378459     0.44414353
      8600.0000     -1.2528093     0.48420349
      8700.0000     -1.2426943     0.46895460
      8800.0000     -1.2238080     0.42192500
